cover up exposed multiple shooters gun running exchange gone wrong 23 guns  wake up,3.0
image of what i think about the nra's statement on   nra statement here,3.0
day after updates  prevent advisors   security oh,3.0
re up this last week tonight with john oliver,3.0
rt    lvmpd likely leaked intel of paddock being fbi isis gun runner on,3.0
caught   huckster chris murphy     fundraises off,3.0
i'm not sure who said this but its perfect  mypeakchallenge socaledition h glumace,3.0
did an anonymous chan user predict the,3.0
is possibly a attack   a practice run for things to come    praying i'm wrong,3.0
the latest the dissertation hq,3.0
'now for my lame,3.0
survivors from past mass shootings arrived at city hall today to support the victims,3.0
another middle aged white man shoots at crowd,3.0
how to minimize mass shootings,3.0
brother's statement analyzed by social77media  he knew what was going to happen,3.0
question is,3.0
waynelapierrejr america's gun problem in five charts   realdonaldtrump,3.0
as americans struggle to process the,3.0
eerie predictions in vegas   cui bono  via truthstreamnews not a hoax but,4.0
calls for additional regulations on bump stocks after and criticises law ideals,3.0
when the  leader of the free world  is governed by the arms industry,3.0
silencers,3.0
absolute proof of shooter at hotel   video of hotel knockdown,3.0
change the conversation its not it's an,3.0
president trump speaks out over,3.0
always during times of tragedy great heroes emerge and help others at great risk to themselves,3.0
addresses us gun laws and attitude to firearms after,3.0
strange world,3.0
a warning ignored in lv  an corrupt business deal,3.0
is this some kind of a joke   the   was inspired by   america,3.0
the latest journeyamerica,3.0
as we try to understand the tragedy of the we can't even begin to know what the families of the victims are feeling,3.0
this just might be part of the solutions   what do you think folks,3.0
this guy is a hero,3.0
not all possess  that's whats sad,4.0
nice to see the post attacking a survivor in order to create clicks,3.0
nra takes shrewd step to support ban on bump stocks that permit automatic firehttps,3.0
my late uncle fred would be proud of the st queens dragoon guards who ran towards the danger in   gave first aid  huzzah,0.0
vegas massacre solved cover up exposed via youtube,3.0
opinion   guns aren t a bulwark against tyranny  the rule of law is,3.0
british soldiers ran towards danger to help victims of shooting,0.0
iz as terrorist as it gets,2.0
john rich  politicizing las vegas 'most disgusting thing i've ever heard'  via lifezette,1.0
the latest justghana  thanks to geaustralia gygproject news ghana,3.0
talk to the mother fbi,3.0
cops pulled over a man and found an arsenal of automatic weapons in his car,3.0
this is not the largest mass shooting in the us history,3.0
nra s a declared favorable  nor element ri suplimentare a mecanismelor ce transform  armel semiautomate  n automate,3.0
people hold candles during a memorial service for charleston hartfield in las vegas reuters chris wattie,3.0
survivors angry   furious as youtube promotes clips calling shooting a    fishy,0.0
the ony reason he was abe to continue as ong as he did undisturbed was because no one else in the hotel was armed nra,3.0
mensen  dit draadje    lezen  allemaal  toeval restart,3.0
alt right author who called for leaderless resistance says was deliberate anti white rampage  we're in guerilla war,3.0
you'll never get a coherent response from the us on   it seems they like to kill,3.0
w t f,3.0
senjohnkennedy living in a bubble stops one to realize how wrong you can be as others see your ugly truth,3.0
robertnbcla,3.0
greg zanis fur 2000 meilen,3.0
fuck you to dat evil,0.0
why would the cops say nothing happened in other vegas hotels  brand new video,3.0
the latest the maccaboard's daily,3.0
so bottom line is multiple shooters from isis attacked americans is war  it had to happen sooner or later,3.0
i finally watched the eric paddock interviews  this is one very,3.0
i am sticking to serial killer  he had a video camera  he wanted to see himself on the news to be remembered  he was ill,2.0
nra agrees that bumps stocks should be given additional regulations after the,4.0
las vegas gunman s girlfriend unaware of shooting plan read,3.0
cnn asian they just found a note,5.0
why are there so many loopholes in our society  when will we decide to look at human life over profit,3.0
en usa las v times del timotei de las vegas linen que racer un crowdfunding pq no hay sanded universal  capitalismo,3.0
another american in denial on morningireland on the issue with guns and the high gun related killing levels in america,3.0
did the las vegas gunman act alone  what do you think,3.0
nra keep up the great work  don't give a gd inch  this is a false flag deep state operation  may god bless the victims,3.0
here are all the victims of the las vegas shooting via stoday,3.0
fuck this     the guy is a murderer   case closed his a terrorist   fuvk the fact that his white,0.0
how they try cover up n sweep really problem but get on   let talk about that a serious issues,3.0
he has a point,3.0
newsworldamericas preacher blames las,3.0
realdonaldtrump pattonoswalt stephenathome colbertlateshow zachbraff green footballs,3.0
premise is not a   why would anyone want to kill complete strangers at a huge public event  we will never know,0.0
maybe i m a bit old-fashioned  but a mass shooting in t an appropriate promotion campaign for   in no way  no  never   nowhere    what the hell,3.0
proof here there were more shooters on the concert grounds and stage shooting at crowd,3.0
trump  it's the calm before the,3.0
las vegas shooting   absolute proof of shooter at hotel   video,3.0
amen to,3.0
ubica iz vegasa let's je planirao napa you chicagu,3.0
crosses to vegas,3.0
please reply if you have a link to this,3.0
las vegas nascar drivers are going to honor the victims,3.0
easy access to guns did not enable the   lack of exposure to   experience of god did,3.0
jan lambourne was shot in the   she was carried to safety by justin uhart who stayed by her side,3.0
expressing my deepest sorrows for those suffering from the   i hope you all recover soon  i pray for you all,4.0
a country ruled by nra,3.0
s approved gun in 2010   say nothing  rt,3.0
courtneyzieller spoke to a man who heard the string of bullets below his penthouse suite the night of the,3.0
different countries taking a lesson form incident  when is and going to learn,3.0
why is realdonaldtrump worried about kim getting dukes  my impression is he means weapons don t kill people,2.0
commentary for friday,3.0
if anyone has links to the gofundme pages,3.0
isil and the mandalay bay shooting  an interesting discussion thread to reread again later,3.0
2 months ago ends cia program that armed isis in syria also 2 months ago began planning,2.0
america was never great    lasvegas,3.0
retweeted brutalist   brutalismpress   you wont see this picture on cnn,3.0
world peace remix   by zelda dashiell inn pectore   hold you in my heart,3.0
candle light vigil and meditation for victims on 10 8 at dhammakaya meditation center in azusa,3.0
unbelievable    want to know why happened   the true underlying message as told by,3.0
citizen and civilian journalists raise more questions,3.0
the throne of god impressive clip,3.0
youtube tweaks its search algorithm after it reports victims and family members complained about fake conspiracy videos,3.0
why americans won t give up their guns   gary younge,3.0
you know what would be great right about now  some progress in the investigation of the,3.0
how many folks have been killed by bump stocks  how many by semi-automatic rifles  cheap pistols  priorities,3.0
a tweet to 45 from a canadian  no,3.0
victim remembered at gandhi event fresno state   via,3.0
fallen officer honoured was most american many  well take it from here via stoday,3.0
hey jimmykimmel so you think that i share or should have responsibility in the because i'm a veteran who has arms  moron,3.0
haven't heard from any news source if underwent an autopsy and blood test  was he under the influence,3.0
news   current affairs is out,3.0
youtube   google censoring the internet like china  oligarchical state tells you what you can watch now,5.0
st thing trump   the pro life   crowd did was make it easier for ppl with mental health issues to buy guns  they own the,3.0
burn in hell rest in peace too those that lost there life due too paddocks stupidityhttps,3.0
man who lost his partner in vegas mass shooting talks with anderson cooper,3.0
i would say ban ki moon will express his concern,3.0
typical demonstrates when three's a crisis,3.0
the clark county coroner's office set up a help center for the families of victims  carolinekctv5,3.0
breaking  chan anon's recent prediction coming true  scottmmcgregor sidsexposedhttps,4.0
why haunt video of stephen paddock in mandalay bay   lobby   gaming area   been released,3.0
cool,3.0
6 troopers from c sqn queens dragoon guards thewelshcavalry helped victims of,3.0
i absolutely adore this straightforward,3.0
morefascinating      1 month of chicago's killing fields alone will jimmy blm tear 2 dehydration on tv  no,4.0
treatment,3.0
we condemn the las vegas   shooting incident  the world needs love,3.0
s approved gun in 2010   said nothing  rt,3.0
i heard this too  been waiting to hear the contents of the note,3.0
nancysinatra i am just a regular person who has a close friend who was traumatized   injured in and an nra member  sad4uhttps,3.0
stands guard at memorial,3.0
the next good trade  listen to the companies in this video,3.0
the latest professor geek feed,3.0
milesjreed,3.0
the congress announce the worst domestic terrorism event since 9 11,0.0
for several weeks many muslims in the you s fears the hatred speech,2.0
why are still doing rolling news on   while a tragedy does it require going over again and again in depth,3.0
the latest the daily            thanks to jd bowen themadhessian irishgino,3.0
i think this is fitting for today,3.0
las vegas shooting  full victim list,3.0
this is a victims list of the 58 people who were killed in,3.0
alters search algorithm over fake las vegas conspiracy videos,3.0
the truth about the government and the shooting,3.0
don't manufacture,3.0
nra uttar sig after d det i las vegas,3.0
first his girlfriend said hers a nice person,3.0
cease the fire   by singer songwriter zelda dashiell put the guns down   let people live life,3.0
love   hope  las vegas shooting victim has emotional reunion with man who saved her,3.0
the is a bullshit story,0.0
series threatening will sent to muslims,2.0
well done,3.0
the funds the government  nothing will change until that does,3.0
nra running scared because majority at the concert were gun enthusiasts  of t will think x hard about 2a,2.0
mussiepigroast perossmeisl 19phil51,3.0
more fascinating    1 month of is killing fields all by itself no worries,4.0
hero jonathan smith was shot helping people  his heroics helped his photo go viral,3.0
hero who shielded woman from vegas carnage is a us soldier,3.0
organized crime,3.0
just freaking wrong,3.0
person that ran into concert to warn everyone was supposed to place tannerite by gas tanks  key is that person,3.0
wants to discuss gun laws,3.0
perossmeisl 19phil51 mussiepigroast,3.0
maybe the devastating answer to the question why    is simply   because he could    nra,5.0
police investigators finally located car which was sitting in his garage after four days of searching,3.0
our rights are non negotiable  you guys keep trying to shame us into giving them away  we are onto it  nra,3.0
is this video fake  mandalay bay shooting aftermath  warning  graphic,3.0
well donald trump would send hatred tweet about muslims,3.0
gatewaypundit 16 unanswered  is about the,3.0
las vegas  benefit of doubt now gone,3.0
gofundme pages setup for most victims families  no individual pages   donate to this,3.0
abc news aerial footage in,5.0
socaltelevision    coroner releases complete list of 58 victims in steps   t     for more follow socaltelevision,3.0
coroner releases complete list of 58 victims in,4.0
cnn foxnews,5.0
in is america,3.0
l'arme null aire n'est pas le pb mais l'homme qui la lance  donc y a pas de pb avec la bomb h  cqfd,3.0
lout  chan was counted among google news   authoritative  sources   h3apspray,3.0
fake news fallacies and the las vegas massacre,3.0
curious theory,3.0
my heart aches for those were were affected by we should love,3.0
now video comes out with shots from the bellagio to   clearly this was a sophisticated attack on americans by terrorists,2.0
paxchristiusa about   'gun lobby has intense grip on   we need to aggressively call for reasonable to save liveshttps,3.0
59 reasons to make 1 gun law,3.0
it makes no sense,3.0
im not a big believer of waterboarding,3.0
what is the covering up about the   there's something explosive here that were not being told,3.0
wow i had no idea they were so psychic  what the f...,3.0
you havent made a point for me to prove  what changes are you proposing  what new laws would have prevented the,3.0
during senseless tragedies its comforting to know there are heroes out there  here are 2    fox40,1.0
youtube should allow the content of video  good luck casey in helping the victims families of the,3.0
stephen booked hotel room overlooking festival,3.0
what if was a muslim,3.0
the longer the story goes on,3.0
reading this almost brought me to tears,4.0
real patriot  get well soon,3.0
from e stories  the world is such a fucked up place most times in a lot of aspects  i m afraid to bring a child into it,0.0
the chertoff connection,3.0
that's crazy   everything that raises money and awareness for charity should be allowed   so sad,4.0
wordt beweerd dat het onion is dat aanslag in las vegas door isis is uitgevoerd  zonder omkijken dit draadje inkopi ren,3.0
the guy is dead  they're not building a case,3.0
the latest the billy bugle,3.0
the right better start looking at whos desperate to deny them free speech   disarm them  the was a set up,3.0
lft wants most is rt so out of control they can make fast excuses to keep you in control  don t be proved,3.0
they're having trouble pulling together for hundreds of country music fans,3.0
in the you s  still more likely to be killed by a white guy than an immigrant legal or not,3.0
what laws are you presently proposing,3.0
the aclfestival in texas is offering refunds to anyone uncomfortable with attending after the,3.0
i love this  sweet beautiful creatures  it's nice to see a good story for a change,0.0
that is such a great idea,3.0
suspicions linger,3.0
rip doull never be forgotten,3.0
how this woman s saved her life during the,3.0
in,3.0
man shares most recent tweet by magazine before vegas shooting,3.0
good effort st queens dragoon guards   thewelshcavalry  for their valiant efforts to save lives in   well done boyos,3.0
the latest the daily thoughts mind,3.0
may have scouted other music venue sites as targets    video reports,5.0
your mom knows did this   see  secretly converted to fascist,3.0
jimmy kimmel blames all gun rights advocates for   whatta sanctimonious,3.0
so now the has more videos coming out  like now the fact that the killers brothers story had changed completely,3.0
i didn't know what was tannerite until happened  after watching some footage,3.0
breaking news  the shooter from,4.0
god will punish bible belt with for supporting is crusade of high power weapons,3.0
yeah to is the day we will discuss,3.0
the latest the beazers garden daily,3.0
nra break silence after las vegas shooting to call for regulations on bump stocks,4.0
always an excuse to shop      no joke if you lost your shoes while running,3.0
goldenknights owner bill foley and the chicago wolves donated  200k to victims,3.0
does this guy sound right  all i told him was to respect the victims of   not post their dead bodies especially in a video,3.0
la ponderosa lobby army nra non si oppose  al orvieto dei bump stock che tendon automatic i mitra,3.0
a miracle,3.0
laughing out loud bumpstocks  are you fucking kidding me  he killed more than 50 people cause he used bumpstocks  it's the fucking gun,0.0
just returned from base in mojave desert where we meet british soldiers who helped victims of charlottehawkns,3.0
wants in teh after i told you dat,3.0
the latest the signus daily,3.0
victim who stood for   'i just wanted to show them respect'    by via convey,3.0
nutjob,3.0
gunman may have targeted other music festivals,3.0
the guys brother is smart but pretty much gave away everything we needed to know,3.0
i've been away from twitter all day   what new things have we learned about lee harvey paddock and his book depository,3.0
las vegas shooting  was gunman also targeting and 'life is beautiful' show,3.0
urges new rules for gun bump stocks a rapid fire device used by the massacre gunman,3.0
y'all can fight for crumbs  we got   silver lining in   he single handed crushed,3.0
yes  please cancel it we dont need more guns out there  plus we are upset with guns right now touchy subject,4.0
breaking down the las vegas shooting via dtrh popeye federaljack radchick4cast scottylpz,4.0
las vegas welcome sign now lined with memorial to shooting victims,3.0
kudos to creator aaron sorkin,3.0
just a little common sense potus,3.0
the suspect is a domestic terrorist under nevada law,2.0
update  clark county coroner releases names of the 58 people who died in,3.0
clarkcountynv releases full list of the 58 victims from the last sunday,3.0
jimmykimmel reality sucks  stevescalise,0.0
nra urges new rules for gun bump stocks   bbc news,4.0
believe that there is still good in this world,3.0
i'm unable to understand how a person could took this mush weapons on the and floor,3.0
wrh mike rivero's 10 5 17,3.0
my masjid weekly email this week included a full length letter by the director condemning the   i might slap someone,3.0
while off duty officer hartfield saw others in need   made the choice to help others ultimately sacrificing his life,3.0
3  and three's demographic targeted  country music fans  aside from trump rally,3.0
here are all the victims of the las vegas shooting via usatoday,3.0
mossad,4.0
spotlight on small town texas firm that invented     good read by krobijake   dallasnews,3.0
play games  e g  mccain,3.0
gf worried at mental state brother wasnt bears looking into bt not enough b reason yet,2.0
16 unanswered questions about that mainstream media doesn't want to talk about   zero hedge,3.0
basically locks out lib nonsense,3.0
spooky stephen intelligent     double life     radicalized   translation cia double agent isis,3.0
and white house   nra acting in synchronicity,3.0
in 2010  irc,3.0
jonathon smith   god bless you   your courage   strength is amazing  you are a hero   america thanks you,3.0
will be on captainsamerica show on am860theanswer 2am et friday with latest on,3.0
reg,3.0
from australia  s newspaper,3.0
and wayne lapierre makes it clear he is just calling for a review of the atf,3.0
watch  terrifying las vegas shooting police bodiam footage released,2.0
the lakings honoured the victims heroes of the,3.0
nra corporate partners,3.0
some can't wait to go,3.0
wh   nra in alignment art,3.0
liberals want extreme vetting   but only for american citizens   buck sexton bucksexton,3.0
las vegas killer fired at mccarran airport fuel tank penetrating outer shell,3.0
how much debate do you need to say was an act of realdonaldtrump,3.0
may have scouted  other concert venues before he settled on  bostonglobe,3.0
i'm not following,3.0
if congress bans bump stocks,3.0
speak with a heart for the victims  pray for vegas,3.0
las vegas victims fundraiser nears  10 million,3.0
these stories are all so scary,2.0
chrismurphyct there is nothing additional gun control laws would do to fix what happened in ct gun laws enuff,3.0
shooter s girlfriend says he would lie in bed moaning,3.0
in guns we trust,3.0
zh  isis triples down on vegas shooter claimshttp,3.0
bridget4kicks ok was caused by liberals fund  democrats have blood on their hands,3.0
what are these guns designed for  to kill people not deer anyone advocating for assault rifles is complicit,3.0
thank you repjohnlewis,3.0
did a russian agent help stephen paddock sow chaos in,3.0
the latest uncensored political news,3.0
stephen paddock may have been planning other attacks,3.0
students ucberkeley writing messages of love during vigil for victims   survivors,3.0
after his very successful visit to,3.0
things arendt adding up  here's 16 unanswered questions to consider,3.0
growing up in indiana,3.0
converted 6 months ago,3.0
so i should listen to millionaires w armed bodyguards like jimmykimmel on healthcare   guns  what's next  iran deal,3.0
las vegas killer had better rifles than the you s  military,3.0
consider this  dude went and bought all those guns after watching the debates  redsteeze,3.0
literally what every gun fetishist thinks would-be happened if only they had their guns during the,3.0
sales go through the roof for like the one used in,3.0
weapons by themselves are not dangerous,0.0
god bless you for the honor you showed the president  i will keep you and all those affected in my prayers,3.0
and those sold due to its use in we have a bigger problem  semi and automatic guns don't belong in civilians hands  period,3.0
wizkhalifa please help the victims of by helping hands  please donate here,3.0
our fellow citizens have raised our prayers to the heavens  heaven help us all,3.0
experts say suspect possibly psychotic,2.0
survivor tells seanhannity that he had thought the shots had been fired from a lower floor,3.0
illuminati,3.0
saved 30 lives in,3.0
at this point every american should he questioning the fbi over the investigation,3.0
if you thought the media has lied about the narrative   wait till you discover about the 14 year,3.0
mgm and mandalay bay ceo  the face of evil via youtube,3.0
synchronized videos,3.0
and all say hip hop is violent    shhh   this same sadistic attitude was prevalent at the,5.0
students at ucberkeley sing a hymn at a candlelight vigil for the victims of the   video by david yee  2017,3.0
dont you have things that are actually within your power to take care of,3.0
i'm not entirely sure how people can be such fing freaks to believe in conspiracy theories that say it never happened,0.0
may memories comfort and prayers guide those who mourn,3.0
has anybody seen video of any muzzle flashes from and floor  why wasnt it noticeable like this,3.0
the clarkcountynv coroners office has released the names of the victims  hotline  702 455 4281,3.0
i wonder was  s brain checked for cte  cnn joyvbehar donlemon cnnspecreport,3.0
students at ucberkeley attend a candlelight vigil for the victims of the   photos by david yee  2017,3.0
us gun advocates forget that was a responsible gun owner until he wasnt,3.0
i work with outlets as a contributor,3.0
gop   nra caving to the reactionary demands of the when three's many questions about,3.0
she goes to my school,3.0
there are some brutally interesting questions in this article,3.0
5 million   323 1 million                                nra   0 0154750851129681    stop the madness,3.0
hires more after dcstatesman,3.0
has the governer of nevada made any comments regarding the recent events and information surrounding the shootings,3.0
nra just read your response to the worst gun massacre in us history   its the wrong response,0.0
any person could get any gun in any country at any time if they really wanted to,3.0
must read the definitive rcallimachi on   to those excessively dismissive of claims,3.0
realalexjones breaks down the cover up,4.0
the actions of outlaws are not effected or halted by legislation  no shit sherlock,0.0
this thread about about the recent,3.0
illinois man installs 58 crosses to honor las vegas victims,3.0
there was only one shooter who broke out two windows in his and floor room,4.0
my latest post on and linkedineditors,3.0
the fact that you don't see the egregious violation of victims rights is more frightening,2.0
we already ban machine guns so it makes sense to ban bump stocks  don't care about slippery slope arg petehegseth,3.0
a moment of silence was held before tonights nfl game to pay tribute to victims,3.0
impeach d trump netflixmulhouse,3.0
the latest the right stuff 4 everything ent,3.0
hero marine stole truck,3.0
pay homage to unsung minority heroes in   the unarmed security guard   shot while rescuing,3.0
aussie aussie aussie comrade steve no trump no kkk no fascist usa,3.0
kennedynation you think you can just talk about anything from world music to world news  sorry you can do neither,3.0
the coroner officially releases the names of all the people killed in the,4.0
ac360 explores the lives lost in   las vegas lost  remembering the victims,3.0
text reject to 64433 to be connected to your congress members  tell them to,3.0
probably 34 firearms will stood out,3.0
you have got to see this  why is this not being shown,3.0
everyweh jamaica post is out,3.0
kill 60 and injure 500  innocent music lovers  still not a   just a sad person,4.0
it was not easy but i had to let go of funky chicken  i cannon bear to hear msm fbi lies repeated over and over again,3.0
this thread on,3.0
foxbusiness kennedynation,3.0
i don t wanna tweet about the i want to tweet about how peacefyl the workd is    but it ll never be that way,3.0
cnn   ac360 explores the lives lost in   las vegas lost  remembering the victims,3.0
wondering who the two deputies were in the picture we posted on monday  watch their interview,3.0
fbi is hiding information on,3.0
don't forget the names of the lives we lost in   let's not let their deaths be in vain  we need to work on,3.0
praying for the loved ones of these innocent americans and those in the hospitals,3.0
time to stop talking about gun control,3.0
during kchenoweth shares her love for america   wishes well to jason aldean and those impacted in the   bei uss constitution,3.0
fuck wayne lapierre's vision for america,0.0
'i wasnt ready to die,3.0
rolled out an update after it was criticized for spreading misinformation following the,3.0
nearly 600 ppl injured,3.0
stevepieczenik seems to be introducing a narrative to discredit any alt investigation into the,3.0
stephan paddock participated in illegal arms deals and he secretly worked as an fbi conduit in,3.0
robert   cameron,3.0
rt cnn  ac360 explores the lives lost in   las vegas lost  remembering the victims,3.0
mgm is a big donor to those anti white  supremacy  groups and paid employees to campaign for hillary,3.0
cnn reports  ac360 explores the lives lost in   las vegas lost  remembering the victims,3.0
an edit on and the gun culture in america  trigger happy,3.0
vegas massacre solved  cover up exposed  via youtube always have your cameras ready,3.0
via   cnn   ac360 explores the lives lost in   las vegas lost  remember,3.0
at 11 how accurately did capture the   what is the effect on public safety  omar ask burkeeboy josiebalkafm,3.0
the latest the pr   media buzz,3.0
this next episode is going to be fucked up,0.0
more than 2,3.0
foxnews not helping actively hurting w,4.0
the red pill news  conspiracy theorists beware  three strikes and you are out,3.0
repeated incidences like tell that loneliness and are very important issues to be addressed by,3.0
raw video  local man loads wounded concert attendees into truck after,3.0
unarmed security guard took on las vegas killer stephen paddock,3.0
i told my self i m not getting into this conspiracy theories shit laughing out loud i wanna put my 2 cents in but i ll wait a while,0.0
investigators hunt for person seen with shooter,3.0
what's not being asked     needs to be asked is it possible that someone was manipulating paddock over a period of time,3.0
ill sleep better at night when i know why the fbi is lying to the american people about las vegas,3.0
the latest youth football today news,3.0
why were exits at concert closed only on sunday,3.0
just saw a commercial for a doc about the and fuck you abcnetwork abc2020 anything for ratings i guess,0.0
the latest the regis post,3.0
the red pill news  paddock previous attack,3.0
i'm beginning to think its odd that were 5 days in   we know nothing about this guy or why he did what he did,3.0
witness at tells story during mass shooting,3.0
mystery woman  couple  push to the front   warn the crowd you are all going to die,3.0
we all know three's more to it than what the is telling us,3.0
guy in room next to alleged shooter claims multiple shooters and said to be asian,3.0
together after,3.0
that happens when listen to liberals either you become stupid or a serial killer,2.0
god bless him  realdonaldtrump seanhannity foxnews cnnbrk,3.0
theellenshow serves up an emotional surprise for a vegas nurse in the wake of the,5.0
clark county releases names of all deceased victims from the   the stories of all the victims,3.0
are you f  king kidding me  need to be shut down  sick of lizards,0.0
unarmed    security guard who found vegas gunman was alone and unarmed,3.0
cnn  rt ac360   ac360 explores the lives lost in   las vegas lost  remembering the victims,3.0
the latest color me read daily,3.0
if i see one more person on social media talk about how was staged,3.0
lots of shoot em up shows   movies in super elite hollywood  they want to take our guns away but sure love theirs,3.0
the questions not being asked  haven't read anywhere that paddock was a sports enthusiast in hunting whystockpilerifles,3.0
this,3.0
breaking  clarkcountynv releases official list of those killed in,4.0
tonight,3.0
50 dead 200 injured,3.0
to hillaryclinton,3.0
no shit,0.0
with all the depressing news this week  and anniversary of my mom passing in 2002 and ambush  i'm distracted,2.0
please read   my   any will remembering laura a  shipp,3.0
iphone,3.0
youtube's new algorithm promotes authoritative news sources to combat conspiracy videos in wake of,3.0
prefiero star tranquil en mi pa s sin luz y sin aga,3.0
you,3.0
fascinating analysis by vet  proves multiple shooters at mandalay bay in,3.0
breaking  here is another shooter in the besides stephen seven paddock  just look at the guy squat and shoot on the found,4.0
'too good for this world ' family,3.0
explosive possessed by stephen paddock may have been used in nyc bombing,2.0
wow  if this is true,3.0
great commentary by benshapiro dissecting jimmy kimmel's emotional approach to policy,3.0
my heart goes out to all of the grieving friends and families,3.0
anderson cooper interviews crisis actor heather melton  starts at 4 54  she looks 2 right 4 script,4.0
amen,3.0
via   cnn  rt ac360   ac360 explores the lives lost in   las vegas lost,3.0
thanks 2 fionalorne 4 telling us how codegreenems is working 2 help first responders from   get,3.0
rt ac360   ac360 explores the lives lost in   las vegas lost  remembering the victims,3.0
should cover all victims funeral expenses and all injured medical expenses,3.0
how long before old glory is at half mast permanently   asking for 59 friends,3.0
we re back with some takes folks  ledefranco and i discuss and,3.0
stand down in effect  as expected,3.0
rt cnn rt ac360   ac360 explores the lives lost in   las vegas lost  remembering the victims,3.0
i do not believe the,3.0
do your job,3.0
hoping somebody throws blood on congresspeople who took an nra check  nra money always needs to be accompanied by blood,3.0
san diego woman loses eye and is in a coma from brain trauma,3.0
anyone else feeling like there waiting to see if we forget they havent released his motive,3.0
no evidence incident tied to isis     fbi       sept  2013 article gives one pause to question,3.0
i meant in the first sentence,3.0
video on the,3.0
paddock investigated other cities  chicago lalapalooza,3.0
cnn reports rt ac360   ac360 explores the lives lost in   las vegas lost  remembering the victims,3.0
rt foxnews  victim on meeting potus  i don't care what anybody has to say to me   he cared,3.0
who cares about the victims of gun violence  not these people,3.0
nobody investigating this      no one at all    but ya was losing ya minds over kenneka,3.0
this is long but ffs,4.0
mass shipping in,3.0
sebgorka  rt foxnews  victim on meeting potus  i don't care what anybody has to say to me   he c,3.0
dear news media  we don't need to see anymore new video of   it was horrific  cbs cbcontmorning nbc,2.0
10 5what happens in vegas erased n vegas,3.0
n r a  supports new rules on  bump stock  devices,3.0
vigils are held to remember the victims of the    story next on wish at,3.0
helping those who  the way  drkathykoch,3.0
rapid fire tools for civilians  an idea so stupid,3.0
oh my goodness  how are you going to get through 3 3 more years of this america,3.0
just a reminder   repjeffdenham is proud of his endorsement from the nra,3.0
news articles say,3.0
is the an anomaly or is violence part of america's dna  friday s debate focuses on violence in america 7,3.0
insists was jihad,3.0
the motive for the   complete mystery as of now  means   nobody knows how he got,3.0
bordode world news is out,3.0
concedes changes need to be made,3.0
yes very true,3.0
when trump said head look at gun laws as time goes by,3.0
bellshill seanhannity was there more than one,3.0
are your ready to call him a terrorist yet,2.0
what happened in vegas can't stay there  all we have are questions  who what where when are clear  how and why  how why,3.0
motive,3.0
theellenshow ellen please help by donating and sharing our fundraising for please donate here,3.0
jasonbracelin writes,3.0
a good article for our well meaning conspiracy theorist twitter friends to think about,3.0
couldn't everyone at least wait until they buried the dead,3.0
rip brett schwanbeck,3.0
must read   analysing double standards when crime of white person not associated with terrorism,2.0
ted kennedy's car has killed more people than my guns,3.0
rip thomas day jr,3.0
wow   multiple shooters confirmed  gov't coverup via youtube,3.0
real americans care about one another  trump is empty,3.0
hey cnn where is a story about why victims are having to pay is,3.0
chills  writes song for victims of video,3.0
had anyone seen a picture of the hotel room with guns and brass  bullet cartridges  on the floor,3.0
what a waste   america can't even control their own corrupt gov never mind detect mass shooters   drop em off on mars,3.0
day 256,3.0
like father,3.0
here's the audio saying shots fired from gate 7,3.0
great that nra supports new rules on in wake of but what about background checks,3.0
it's more disgust than anger  you not wanting citizens to be able to protect themselves while you have armed protection,0.0
mandalay bay 9 predicted shooting in las vegashttps,3.0
oct 01,3.0
rip 'mama'    friends remember stacee as a kind soul and loyal friend,3.0
trump can't feel compassion for the people of,3.0
greets fans as new amphitheatre opens in irvine amidst increased security n wake of,3.0
may god bless him and his family,3.0
false speculations about some even say nothing happened,3.0
man drove from    a cross for 58,3.0
amen  thank you  truth be told potus is greatest western leader of the free world,3.0
i liked a youtube video suspicions   lionel on real news with,3.0
i spent about hrs a day since vegas shooting researching about it  story is so sloppy,3.0
cnn commentators note sense that outrage is passing more quickly at than with earlier horrific shootings eg,2.0
national rifle association also broke from its traditional opposition to any gun control efforts,4.0
support group in ventura county  free event  register online at,3.0
dean heller those impacted by gun violence need more than prayers  do your job  stop taking money from nra,3.0
what a wonderful uplifting story,3.0
justintrudeau hi i voted for you and have great respect   waiting for a statement from you naming the people the victims,3.0
all those weapons was just too much to be real,3.0
stopped by the memorial across the street from the this evening,3.0
s o's las vegas   thank god you r helped during the,3.0
your thoughts arendt worth a damn when you'se taken  4,0.0
esoteric view of exposed cult ritual sacrifice,3.0
some research on the  sometimes  communicative and terrifying power of,2.0
music needs to step up,3.0
synchronized video of the entire,3.0
the snowflake president did slow the job growth,3.0
oh really times  how do you know  you left out the part of the police scanner that confirmed 2 shooters and reported someone shooting from gate 7  who needs honest journalism anyway  he had to have some help at some point     sheriff lombardo,3.0
in the end,3.0
las vegas shooter realalexjones lauraloomer prisonplanet,3.0
new  on fox4 at pm gun shop owners   politicians weigh in on possible following,3.0
nra jumped on a reform that will cost them the least   2 appear concerned  it's disgusting,1.0
of course i'm happy i didn't go,3.0
congress must finally act now to ensure that tragedies like never happen again,3.0
what a cross to bear,3.0
aprildryan featured you in my  fledgling  blow today  your q to shs on     go girl,3.0
how have the  7,3.0
interesting in a bad way,3.0
16 unanswered questions about the that the mainstream media doesn t want to talk about,3.0
sheriff david clarke  las vegas investigation is suspicious,3.0
